MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-1.758263810117724,0.9249494842887577,-0.6611885613716193,2.0846860185991347,1.088309837473592,-0.19915283182588625,1.0160801072814518,-1.3257512576221866,0.975
-1.6658310059487573,1.8226207660843616,-1.0418411254372146,1.405627382593775,-0.17301360447838918,0.09229553418914678,1.0160801072814518,-1.3257512576221866,1.042
-1.4208536471307869,1.8226207660843616,-0.13802253715220256,-0.5897873153547388,-0.9025871386563857,0.2562193214326055,1.0160801072814518,-1.3307669462969882,0.875
-1.5550739223871133,1.8226207660843616,-0.8313186747376486,0.8672884074658691,-1.1004107650603978,-0.361601427445125,1.0160801072814518,-1.3307669462969882,0.831
-1.4912432222148353,1.8226207660843616,-0.3686770912037151,0.9800086264932456,-1.0276116705437215,-0.7044355691466255,1.0160801072814518,-1.3307669462969882,0.875
-1.6863866551567792,1.8226207660843616,-0.5763043659005461,1.127921480781842,-0.3122814374668137,1.0859546930058213,1.0160801072814518,-1.3307669462969882,0.803
-0.21517015690632355,1.8226207660843616,0.7913255632195866,1.2286169805155216,-1.1352277233075039,0.18339650914939554,1.02077119857905,-1.33578263497179,0.757
-1.720465757791131,1.8226207660843616,0.2244852472062014,1.0662221162235432,-1.0560982727458992,0.6065315530892412,1.011389015983854,-1.3407983236465846,0.784
-1.9646317094035217,1.496194845431415,-0.7481660982596192,0.28604197000153964,-0.7649018946791933,-0.7488260707884367,1.011389015983854,-1.3407983236465846,0.844
-1.8465719609916595,1.3329818851049413,-0.5554979263140524,0.09995938441750998,0.8730777319460268,0.21673484141660404,1.011389015983854,-1.33578263497179,1.292
-1.3112460571103812,-0.29914771815979335,0.8415478484363498,2.2688392017873644,-1.3916071431271035,0.3797045153614876,1.011389015983854,-1.33578263497179,0.825
-2.0166970050948927,1.3329818851049413,-1.7098732319203618,0.3761905087446353,-1.0909152309930052,-1.1799232165380884,1.011389015983854,-1.33578263497179,0.952
-0.8304196705372131,-0.7887865991392137,1.0620942354763356,2.476493306127561,-1.5530312222727776,-1.0543212163720888,1.011389015983854,-1.33578263497179,1.375
-1.8845052478525155,-1.033606039628924,-2.2424316330350225,0.07539149206394744,-0.8060492089712279,-1.758051169450591,1.011389015983854,-1.3307669462969882,1.775
-0.8551675903073972,0.516917083472574,0.5337748498905075,0.8609154459447859,-0.05590201764721402,-0.6621087766862377,1.011389015983854,-1.3307669462969882,1.021
-1.758060958316329,-0.8703930793024505,0.6349677304784611,1.9205603153248194,-0.8709353584317439,1.0071402772985683,1.011389015983854,-1.3307669462969882,1.083
-1.9666602274174712,-0.5439671586495035,0.19408092256348694,1.5691465190231604,-0.34393321769145563,0.6273107386316411,1.011389015983854,-1.33578263497179,1.125
-1.1493027023300777,0.6801300437990475,-0.719161386403527,1.3370548415104868,-1.4675714156662443,-0.9927551187928171,1.0066979246862524,-1.3307669462969882,1.313
-1.4950974064413394,-1.033606039628924,-1.8800633770597106,-0.7201213909882139,-1.0481853276897386,-1.1701378255240615,1.011389015983854,-1.3307669462969882,1.625
-1.720465757791131,1.8226207660843616,-1.3521989651283273,-0.7201213909882139,-1.722368246474612,0.6665260575335691,1.011389015983854,-1.3257512576221866,1.125
-1.481033014877956,1.8226207660843616,-1.2012734020601468,1.025156748241668,-1.6954642332836662,-0.866951124060363,1.011389015983854,-1.3307669462969882,1.125
-1.9633469813280202,1.8226207660843616,-2.5551243884472292,0.161525565796944,-1.46440623764378,-0.9723354405433325,1.011389015983854,-1.3307669462969882,1.375
-1.2862952855388021,0.43531060330933724,0.42349427334107814,0.6275637993638512,-1.2729129672846964,-0.1319267301037638,1.011389015983854,-1.3307669462969882,1.188
-1.8487357135398725,0.8433430041255209,-2.7217942900810095,2.116874152702037,-1.0909152309930052,-2.0811777054857155,1.011389015983854,-1.3257512576221866,1.188
-1.9954651832155543,-1.604851400771581,-2.4011939943873317,0.10809241690087189,-1.1478884353973609,-1.886580125804328,1.011389015983854,-1.3257512576221866,1.625
-1.8519813423621916,-1.604851400771581,-2.3622392718153793,0.4478724406502416,-1.8141584091260734,0.5672559413184147,1.0066979246862524,-1.3257512576221866,1.375
-1.0935860742135977,-1.1152125197921607,-2.311103127709877,0.5382145049758706,-0.7459108265444082,-1.0076468178476885,1.0066979246862524,-1.3257512576221866,1.625
-0.7273709554285773,-0.21754123799655659,-1.597259918526811,1.5423832166558187,-0.8756831254654401,-0.7425126379936752,1.0020068333886543,-1.3257512576221866,1.875
-0.5927449765694611,0.10888468265639034,-1.213812548994872,1.2229056357120305,1.2291602594732485,-1.7583200050277141,1.0160801072814518,-1.3207355689473919,1.838
-1.1528188002209234,-0.05432827767008313,-1.417785998030084,1.9495787956139758,-1.692299055261202,-0.9920819425867897,1.011389015983854,-1.3207355689473919,1.25
-1.6854400134169358,-0.6255736388127403,-2.1203584920438066,-0.47717867400741476,1.1911781232036782,-1.9425151935328238,1.0160801072814518,-1.3207355689473919,1.7
-0.7442752722114903,0.5985235636358107,-1.3931252736590236,0.906727160222494,0.8968165671145082,-1.5368978713288153,1.0160801072814518,-1.3207355689473919,1.931
-0.8248750546324177,-0.05432827767008313,-1.3762636345443764,1.2720088882543368,1.6343030463486652,-1.588029579121779,1.011389015983854,-1.31571988027259,2.578
-0.3336356089209757,-0.13593475783331987,-1.2295612904340845,0.35502590359949,2.0441936002577785,-1.7955130977504097,1.011389015983854,-1.31571988027259,2.734
-0.39631681555201576,0.7617365239622842,-1.3563873300364395,0.21222456233722004,-1.3963549101608,-1.8049299091675843,1.011389015983854,-1.31571988027259,2.375
-0.7651690077551703,1.8226207660843616,-1.5761364200441128,1.4596256618574526,-0.595564870477359,-2.194401551635829,1.011389015983854,-1.31571988027259,3.5
-0.5886203232744305,0.35370412314610056,-1.7993800808375404,0.3408008987895911,2.2435998156730226,-2.126286956017745,1.011389015983854,-1.3207355689473919,3.357
0.8245805597770691,1.8226207660843616,0.972549544033347,-1.9024758025238648,-0.9453170419596524,-0.1335385754016132,1.0160801072814518,-1.3107041915977884,3.134
-0.29644611199856774,1.8226207660843616,-0.6904373096466029,0.1456284228139762,-0.889926426566529,-2.044390938639331,1.011389015983854,-1.3107041915977884,2.685
-0.3664976007469579,1.8226207660843616,-0.9550586015425433,0.6471510090814472,-0.9263259738248673,-1.9323990333111407,1.011389015983854,-1.31571988027259,2.594
0.127717004718277,1.8226207660843616,-0.30348605920828364,-0.02225321024601689,0.2732764966890621,-1.322257057787975,1.0160801072814518,-1.3107041915977884,2.757
0.13197689254757097,-0.13593475783331987,-0.9598609326011011,0.2833047312049228,0.3935532615427014,-1.505640403902055,1.0160801072814518,-1.31571988027259,2.25
0.9335119771261585,1.8226207660843616,0.44162971609029494,1.4404363687224493,-1.1415580793524323,-1.0646678987149134,1.0160801072814518,-1.31571988027259,2.625
-0.7222996603937036,0.19049116281962708,-1.3741571443628324,0.40901550300278405,0.8461737187550811,-1.708422883194258,1.0160801072814518,-1.31571988027259,2.185
-0.4650835762249046,-0.29914771815979335,-1.8267300404161098,-0.9821282242152456,0.7559661451148516,-2.230628900529109,1.0160801072814518,-1.31571988027259,2.55
-0.38049437504320943,1.8226207660843616,-0.5614695647592414,0.4501229104607183,-0.5259309539831467,-1.6417585919418838,1.02077119857905,-1.31571988027259,2.241
-0.1615496640709246,0.43531060330933724,-1.2831802694624215,-0.5042362751877404,-0.9437344529484203,-1.9736496866468878,1.02077119857905,-1.31571988027259,2.431
-0.3842133247354502,1.8226207660843616,-0.736077533439124,-0.9288350653703444,-1.166879503532146,-1.6009247111924017,1.02077119857905,-1.31571988027259,2.316
-0.870719561747677,-0.13593475783331987,-2.045987365160282,0.09346612448782116,2.036280655201618,-2.067794013363943,1.02077119857905,-1.31571988027259,2.185
-0.42018571084948836,1.8226207660843616,-1.0747854224921798,0.27554548188391387,0.8145219385304392,-1.7793951635263197,1.02077119857905,-1.31571988027259,2.341
1.4527449714301042,1.6594078057578883,1.5056021365850505,0.3382751642230421,-0.47687069463495174,-0.38952607152454394,1.0254622898766512,-1.3056885029229937,3.276
1.065433265300009,1.414588365268178,1.3182075064407208,-1.6906399768651184,-0.2742993011972434,-0.922233549580681,1.0254622898766512,-1.3056885029229937,3.476
1.5179280169450153,0.9249494842887577,1.6091532532009454,0.4913615726793335,-0.7554063606118008,-1.1631182322732203,1.02077119857905,-1.3107041915977884,3.661
0.8473675788004351,0.5985235636358107,1.8529695593412627,1.5413134745245434,-1.85688831242934,-1.205206664835322,1.0301533811742494,-1.3107041915977884,3.35
1.7798773098130298,1.8226207660843616,1.7016179152070123,-0.4187036279847452,-0.3328550946128309,-0.3385400425689592,1.0301533811742494,-1.3056885029229937,3.736
0.9913923577908511,1.8226207660843616,1.1388367239239696,-0.20031152357434093,-0.1492747693099077,-1.1488460827089186,1.0254622898766512,-1.3107041915977884,3.895
2.383023332627354,1.8226207660843616,1.8632669782654447,-0.802867547998024,-0.5860693364099664,-0.6197760639006726,1.0301533811742494,-1.3107041915977884,3.911
1.180517853958078,-0.13593475783331987,0.3479266967779272,0.7410926494297725,1.2022562462823028,-1.1429016964651484,1.0301533811742494,-1.300672814248192,3.373
2.561938621457702,1.6594078057578883,0.9180434626748155,-0.9103166287080445,-0.38033276494979384,-1.098711507705328,1.0254622898766512,-1.300672814248192,2.952
1.5607973643064816,1.169768924778468,0.5436991381773856,-0.7201213909882139,0.1371738417231018,-0.9051591455986309,1.0254622898766512,-1.2956571255733902,2.923
2.59872241477732,0.8433430041255209,2.3544271278186915,-0.2557813355967792,0.5454818066209828,-0.594602615677493,1.02077119857905,-1.2956571255733902,4.115
1.592712714392621,0.027278202493153603,1.2223999337669964,-0.5873174276240735,-0.676276910050196,-0.6109130887864281,1.0254622898766512,-1.2906414368985955,3.115
2.260906548187593,0.35370412314610056,0.9158006326144174,-0.9037978403184548,-0.2078305627254953,-0.8676845895147273,1.0254622898766512,-1.2956571255733902,3.259
2.553959783936167,0.43531060330933724,1.2426490954945348,-0.13744275263133018,-0.3154466154892779,-0.6754434594938352,1.0254622898766512,-1.2906414368985955,3.193
2.1546122042566376,0.35370412314610056,1.3811192253627909,-0.28402969927986027,0.5628902857445358,-1.1436234857026808,1.02077119857905,-1.2956571255733902,3.333
2.1249958412529746,-0.05432827767008313,1.4247803897286668,-0.6072297938781769,-0.9658906991056696,-0.6162815341150601,1.02077119857905,-1.2856257482237938,3.689
2.235685307547487,0.5985235636358107,1.7351019227080886,-0.2887600327126489,-1.347294650812605,-0.7284595105409718,1.0160801072814518,-1.2906414368985955,3.667
1.7709518305516516,0.7617365239622842,2.2670509192695683,0.31238515618018237,-0.010006936321483214,-0.5011513649364863,1.0160801072814518,-1.2906414368985955,3.628
2.2609741654547246,1.8226207660843616,1.546747889129316,-1.457626067537068,-0.7253371693983909,-0.828960128263026,1.0160801072814518,-1.2956571255733902,3.314
2.0785427787335307,1.2513754049417045,1.7110295501328145,-0.36369134846943774,-0.32335956054543835,-0.5411974217288138,1.011389015983854,-1.2906414368985955,3.235
-0.553256492564577,1.6594078057578883,-0.03222665919566998,0.7377549677054404,-0.0179198813776437,-0.8926543047654545,1.0066979246862524,-1.2956571255733902,2.167
-0.4259331785556788,0.6801300437990475,-0.5134337405011067,0.7764456540680408,-0.5069398858483616,-1.4146290257890897,1.0066979246862524,-1.2956571255733902,2.331
1.0339236188166594,1.8226207660843616,0.9882743039708581,-1.5335456665935678,-1.2048616398017162,-0.9018693187270324,1.011389015983854,-1.2956571255733902,2.964
1.9004388971087631,1.8226207660843616,1.177791016769253,0.6109365145478174,-0.8013014419375316,-0.5743174588200275,1.011389015983854,-1.300672814248192,2.737
-0.30286975237607455,1.8226207660843616,-0.4014037104224441,-0.5550787843436487,-0.22523904184904836,-0.6208728263253095,1.0066979246862524,-1.300672814248192,2.277
-0.4606884538613473,1.8226207660843616,0.016883498815198527,0.07178372388683787,-0.3138640264780458,-0.6544876370431423,1.0066979246862524,-1.300672814248192,1.996
0.5623607978405275,1.8226207660843616,0.11220792894818421,0.046445434436638046,-0.13661405722005096,-0.8635956976322443,1.0066979246862524,-1.300672814248192,2.398
0.24401870418471627,1.8226207660843616,0.7514935410132404,-0.7647799786685077,-0.8155447430386205,-0.9861487523003366,1.011389015983854,-1.300672814248192,2.701
1.108775933531397,1.8226207660843616,0.46284223229747534,-0.2829643906628813,-0.37558499791609756,-1.3641894580833376,1.011389015983854,-1.300672814248192,3.021
-0.3724479202545431,1.8226207660843616,-0.7036046529198188,0.17305036261766465,-0.7664844836904254,-1.791547129269097,1.0066979246862524,-1.3056885029229937,2.695
0.7165281669006914,1.8226207660843616,1.491346861149579,0.42045474507187447,-1.0434375606560424,0.04203364658245054,1.011389015983854,-1.3056885029229937,3.147
2.128579556410952,1.8226207660843616,2.3237636856473745,-1.3701974685362237,-0.5037747078258974,0.10712868196341864,1.011389015983854,-1.3107041915977884,3.524
1.5681000291566998,1.8226207660843616,0.6248401579039995,-1.7877407527202402,-1.0086206024089361,-0.5857175480618887,1.011389015983854,-1.3107041915977884,2.873
2.5673480028282336,1.8226207660843616,2.700900794474137,-0.15935162522998206,-0.6224688836683047,-0.5576187365502586,1.011389015983854,-1.3056885029229937,3.487
-0.6514367644397338,1.8226207660843616,-0.7951464323494077,1.3861366366662258,-0.5591653232190208,-1.4971592206449813,1.011389015983854,-1.3107041915977884,2.438
-1.025563103479157,1.8226207660843616,-0.08757603152981679,-1.3274781834402116,-1.4422499914865308,-1.2494596453577609,1.0066979246862524,-1.3107041915977884,2.115
-0.4707634266639632,1.8226207660843616,-0.8492861984157424,-0.0356004158886252,-0.11762298908526579,-0.6232133391610153,1.0066979246862524,-1.31571988027259,2.184
-0.024421846327937098,1.8226207660843616,-0.30046657698588763,-1.1891227751210294,-0.3534287517588482,-1.3032288367328502,1.011389015983854,-1.3107041915977884,2.699
-0.328699548420365,1.3329818851049413,-0.8015383145384947,1.0686134729935706,0.16091267689158323,-1.5962290503520358,1.011389015983854,-1.31571988027259,2.188
-0.5251277094378104,1.0065559644519944,-1.057012084633938,0.02785495439601829,0.7021581187329603,-1.8310181172759505,1.0066979246862524,-1.31571988027259,2.25
-1.060385996051957,1.0881624446152312,-1.8065263375293379,0.7520037984729977,0.13875643073433389,-1.5261980014834617,1.0066979246862524,-1.31571988027259,2.5
-1.4192984499867587,0.9249494842887577,-1.5319741339566675,1.338715193594829,-0.3312725056015988,-0.435589612271177,1.0066979246862524,-1.31571988027259,1.714
-1.5675154995393372,-0.05432827767008313,-1.884338041442176,1.0673775777417913,0.10077429446476356,-1.7718596213169577,1.0066979246862524,-1.31571988027259,1.938
-0.9424614821743583,-0.21754123799655659,-1.3004448337113046,1.5096850148670211,-0.1587703033773003,-0.18527345990383454,1.0020068333886543,-1.3107041915977884,1.25
-1.3076623419524038,1.2513754049417045,-1.225564662645666,1.4584410167200381,0.3223367560372571,0.5694612438049457,1.0020068333886543,-1.31571988027259,0.975
-0.7203387596468859,1.6594078057578883,-1.8686500013490162,-1.3398732200208665,-0.8377009891958698,1.4860479658499195,1.0020068333886543,-1.31571988027259,1.25
-1.0346238172747981,1.8226207660843616,-1.4107322300838447,0.4510900545115037,-0.2932903693320285,0.22955669576101498,1.0020068333886543,-1.31571988027259,1.388
-1.0012885045788944,0.516917083472574,-1.9822354919414227,1.0415488633615024,0.5913768879467135,0.28926598809905935,1.0066979246862524,-1.31571988027259,1.167
-1.3934010366753369,1.0881624446152312,-1.4574804109862773,-0.6493888452834017,0.6942451736767998,-0.3028934112244523,1.0066979246862524,-1.31571988027259,1.518
-0.9746473013290241,1.8226207660843616,-0.7616395130845102,-0.7201213909882139,-0.8551094683194228,0.568857687334948,1.0066979246862524,-1.3107041915977884,1.27
-1.051325282256316,1.8226207660843616,-0.554804293875835,0.41757865250976345,-0.24264752097260142,0.5938009194905901,1.0066979246862524,-1.3107041915977884,1.286
-1.065862994689621,1.8226207660843616,-0.4122173565116159,2.1353620362114754,-0.41989749023059625,0.24735937071689978,1.0066979246862524,-1.3107041915977884,1.406
-0.7315632259907399,1.414588365268178,-1.4064965044244673,0.21174372378470588,-0.09230156490555225,-1.0399525881041245,1.0066979246862524,-1.3107041915977884,1.827
-0.8978340858674687,1.8226207660843616,-0.5040795169451912,1.1704834104187816,-0.7902233188589068,0.24879310037620767,1.0066979246862524,-1.3056885029229937,1.469
-0.509913824333189,1.8226207660843616,-0.63956068753335,-0.0006837939440767647,0.0786180483075142,0.7083161075491852,1.0066979246862524,-1.3107041915977884,1.228
-0.8028318255474997,1.5778013255946515,-0.9300897342338137,0.894712030597597,0.34132782417204227,-1.0289947693345525,1.0066979246862524,-1.3107041915977884,1.693
-1.1992718627403676,1.8226207660843616,-0.913231301049086,-0.8833893459484281,-1.2396785980488223,-0.3529385336423137,1.0066979246862524,-1.3056885029229937,1.266
-1.2227350544350504,1.741014285921125,-1.0598681899090685,0.13203737393167528,-0.5101050638708258,-0.6737757826685405,1.0066979246862524,-1.3056885029229937,1.279
-0.9879679029539592,1.6594078057578883,-0.9155694927918041,1.6580829168057505,-0.19358726162440643,-0.12344267187050079,1.0066979246862524,-1.3056885029229937,1.235
-0.8913428282228304,1.8226207660843616,-0.6632727715282745,0.3102160247785669,-0.676276910050196,0.2652429162200458,1.0066979246862524,-1.3056885029229937,1.119
-0.5243163022322304,1.8226207660843616,-0.8005547093666785,-1.3466423540758305,0.6135331341039629,1.867412362421639,1.0020068333886543,-1.3056885029229937,1.079
-1.2345004589159576,0.027278202493153603,-1.3059039963531096,-0.6623878555840328,-0.4119845451744358,1.578455051355631,1.0020068333886543,-1.3056885029229937,1.375
-1.046253987221442,0.7617365239622842,-1.3270364746649386,0.9192735500775878,0.30492827691370405,1.4508871996390238,1.0020068333886543,-1.3107041915977884,1.055
-0.22727364772288902,1.8226207660843616,-1.1020937463296285,0.3644443098189236,-0.988046945262919,1.5896656783956646,1.0020068333886543,-1.3107041915977884,1.161
-0.98512797773443,1.0881624446152312,-0.5838275843804537,0.08798638608377178,0.020062254891926624,1.1868310419210293,1.0020068333886543,-1.3107041915977884,1.122
-1.4274801393096885,0.7617365239622842,-1.3541399147198914,0.020557624197149293,-1.4090156222506567,0.397028104504391,1.0020068333886543,-1.31571988027259,1.125
-0.05823047989376232,1.8226207660843616,-1.1387030604949968,-0.05122624511597174,-0.6731117320277318,1.3929289642669591,1.0020068333886543,-1.31571988027259,1.25
-1.364663698144385,-0.7887865991392137,-1.5810472583916872,1.5934048524494984,0.6135331341039629,-0.6211985325387044,1.0066979246862524,-1.3207355689473919,1.15
-1.395632406490681,1.8226207660843616,-2.2275672309237726,-1.8204054352853103,-1.1890357496893953,1.4581981458771507,0.9926246507934583,-1.300672814248192,0.95
-0.758069194706347,1.8226207660843616,-0.741069628284824,1.7421358757090708,-0.6414599518030898,0.7864374644354031,0.9926246507934583,-1.300672814248192,0.964
-0.7715926481326771,1.8226207660843616,-0.9203854092739425,1.1882401153500277,-1.0434375606560424,0.7874391259736875,0.9926246507934583,-1.3056885029229937,0.72
-0.7222996603937036,1.8226207660843616,-1.3559884381404286,1.6900246108054275,-1.3552075958687655,0.7073451564152256,0.9973157420910563,-1.3056885029229937,0.713
-1.5028057748943475,1.6594078057578883,-1.0894383364590254,0.9669808102673348,0.40146620659886195,0.5544957005158423,0.9973157420910563,-1.300672814248192,1.288
-1.2017737016242387,1.0881624446152312,-1.837303421266525,0.45853905098483927,0.3713970153854521,0.9363450325437233,0.9973157420910563,-1.3056885029229937,1.125
-1.505645700113877,1.8226207660843616,-1.2407884585725437,-0.5414870402670389,-0.41673231220813206,1.7506887119025838,0.9973157420910563,-1.3056885029229937,1.194
-1.426871583905504,1.169768924778468,-1.9577829911567703,0.7760304945459962,2.4398408530658027,1.4226807362432008,0.9973157420910563,-1.3056885029229937,1.181
-1.131654595608717,1.496194845431415,-0.2114129161179365,1.6260819617782496,0.33183229010464965,2.3280620306928976,1.0020068333886543,-1.3056885029229937,1.225
-0.9588924780873493,1.5778013255946515,0.1903241931538086,-0.858787325337985,-0.6525380748817144,1.7023160682492586,1.0020068333886543,-1.3056885029229937,1.063
-1.0559908736883998,0.5985235636358107,-0.6551605459367861,0.7605285332494505,0.5328210945311259,0.36064397650377655,1.0020068333886543,-1.300672814248192,1.325
